index,comments,like,dislike,predict,percent,truelike,wholelike
486,무슨 근거로? ㅋㅋㅋㅋ 사람은 다급해질수록 행동이 빨라지는 법이다ㅋㅋ 특수부 하는일이 결국 중대사안을 수사하는 일이고 그 중대사안이 뭐 일개 일반인들 수사하는 일이겠냐? 거의 90% 이상이 고위공무원이나 공직자 대상으로 한 수사인데 이거를 이리 급하게 축소한다? 이거는 개혁이 아니고 그냥 검찰 손발 자르기지 ㅋㅋㅋ,6,0,0,99.95,6,6
940,검찰개혁보다 자기 가족부터 개혁 하라 수신제가 치국평천하라는데  이런 쓰래기같은인간을 옹호하늣 민주당국개들이나 대통이나 거기에 대깨조 현혹하는 기래기 언론들 이나  모조리 미쳐가고 있으니 참으로 한심스러울뿐이다,4,0,0,99.96,4,4
559,멀해도 공정ㆍ공평과는 거리가 멀잖쏘 대체 왜 이렇게 엉망으로 하는거요 볼때마다 토나온다구,5,0,0,99.96,5,5
348,"특수부 축소도 웃긴게 애초 입법안에도 없던 것을 조국 수사하면서 특수부까지 축소하겠다는 얘기가 나온거다. 보복성 개혁안이지. 특수부를 두려워할 존재는 재력, 권력을 가진 집단인데 이런 기능을 줄이면 누가 좋아하겠는가? 민주당이 완전히 독재의 길을 걷고 있다. 힘있을 때 지들 멋대로 독주해도 된다는 오만함이 하늘을 찌르는 거다. 조국 일가의 범죄혐의와 뻔뻔함이 어마무시한데 지금 어째된 상황인지 나라가 개판이다.",5,1,0,99.97,4,6
884,범법자가 법무장관하면서가 개혁하는세상 세상은 요~지경 개판이따로없네 공평 정의가사라진세상그럼 부산에 하나더두면되지 국민의견묻지않고 맘대로적폐수사할땐 특수부보강하더니 이젠써먹고자기들수사대상되니 범죄집단으로몰고?누가범죄집단인지 물어봐라 구속될자가 저렇게 국민기만하고 설쳐대고있으니?,18,2,0,99.98,16,20
784,더러운 빨갱이 카악~~~~퉤!!! 빨갱이 다 사고나 뒤져라,0,0,0,99.98,0,0
641,개혁은 하야손으로 해야지 어떻게 검은 손으로 개혁을 하나? 이런 개혁은  조국 자신을 위한 가짜개혁이다. 사법시스템을 망가뜨린 시커먼 검은 손들의 개혁? 참 웃긴다. 윤석열 총장의 하얀손으로 검찰개혁을 하길 기대한다.조국 OUT! 답은 조만대장경에 다 있다.,0,0,0,99.98,0,0
450,다음 뉴스 달창이 아지트화 두루킹 사기와 뭐가 다른지? 완전 다른세상 정신병원 사이트인줄 알았다...네이버 같은 자율성 보장 운영이 아니라 편파 운영이기 때문에 일반인들은 다음 뉴스에 댓글을 안다는 것이다...달창이들의 미친 소굴이 되버린 비상식 비이성의 전체주의 다음 뉴스 등 다음의 정권 똘마니적 쓰레기 환경을 개혁해야 된다. 여기에 국가지원 있는지 의문이고 광고사는 이런 편협한 정치 역사 사이트에 광고를 주는 행위는 공범과 다름없고 인터넷 사이트를 관리하는 정부기관도 이런 곳임에도  경고나 불이익을 안준다는게 말이 되나 대체?,1,0,0,99.98,1,1
701,저 시키 앉아있는 개폼봐라 지가 당대에 무슨 큰일해내는... 영웅스럽다고 자만심을 뿜어내는  꼬라지허고는. 정말 소름끼치도록 싫은 인간이다,2,0,0,99.98,2,2
116,말만 하면뭐함ㅋㅋ 고생하는건밑어직원들인덕 높은데일수록 가만히앉아서 어떡해바꿀까 대가리만굴리지말고 몸으로실천해라좀 일도안한 국회으원 연봉은 절.라게많이받아가면서 온갖 갑질은ㅋㅋㅋ머대단한지아는갑네,0,0,0,99.98,0,0
922,"입만 열면 거짓말인 양치기 아저씨가 개혁? 카메라앞에서 거만 다리쩍벌남.. 뭐가 그리 당당하지? 문통빽 아님 벌써 핸폰압수에 계좌추적에 증거잡혀 빵갔을 가족사기단이..집수사 영장도 기각되 이미 증거인멸 다한후, 한달후나 집안수색하고..일반인이었음 그리 특혜받았겠나?요즘은 거짓이 진실인양 온통 윤리와 법칙이 무너진 사회.",4,0,0,99.98,4,4
443,이딴게 검찰개혁이냐??특수부가 서민과 뭔 상관이야높으신분들 범법행위 느슨하게 해줄려는게 검찰개혁? 이런 명분으로 와해시키는건가?,0,0,0,99.99,0,0
961,"조시오패스 이 놈은 법무부 들어와서  한다는게 지가 범법저질러 놓은것 감추고, 덥고 ,없에기에 급급하구나 ! 민정수석 할때 나뿐짓은 다하고 !   참나  이런 엽기 드라마 같이 돌아가는 현실을  보니 국민으로서 통탄할 노릇이다  !",3,0,0,99.99,3,3
697,정권은 자신들의 불의를  어떻게든 덮으려고 검찰개혁 물타기   공수처를   내세운다  검찰까지 장악하면 우린  독재하라고 칼을 쥐어주는  꼴이다  이젠 정신차리고  더욱  막아야한다,0,0,0,99.99,0,0
290,영남 지역에 부산지검이 아닌 대구지검에 특수부를 남기는 방안을 먼저 제안한 것은 법무부가 아닌 대검이었다고 한다.  기사나 읽고 댓글달자 ㅉㅉㅉ문재인 정부 국가경쟁력 13위로 상승거시적 경제안정성은 1위!!!!이런거나 기사내라고.,3,1,0,99.99,2,4
213,정의가 이긴다 불변의 법칙 조국ㅅㄲ 이렇게 그만둘걸 진작 내려오지  ㅆㄹㄱ,0,5,0,99.99,-5,5
397,박정희 남로당 당원 오리지널 빨갱이  인혁당 대구사건 멀쩡한 사람  검사들 갑첩으로 몰아 사형시키고 쓰래기  공수처  답이다,1,0,0,99.99,1,1
821,졸속처리 안된다ㅡㅡㅡㅡ절대반대ㅡㅡㅡㅡ누구는당하고 ㅡ누구는 혜택? 쫓같은소리ㅡ,0,0,0,99.99,0,0
645,"모가 그리 급했냐? 공휴일에 자기 편만 모며 졸속 회의 후, 또 발표??  정경심 재판이 18일이라 발등에 불 떨어졌냐? 윤총장님 음해 공작  시나리오도 안 먹히니깐 막가파구만. 에라이 퉷. 의자에 앉아 있는 꼬락서니 봐랒.  범죄자가 무슨 낯짝으로 저러냐. 양심도 없고 창피함도 없는 철면피, 인간임??",1,0,0,99.99,1,1
773,경남 양산에 지들이 뿌려 논 똥이 많나보지. 이렇게 지들 이익에 맞게 협의없이 법을 만들고 없애고 하는게 독재지 뭐가 독재 임? 게다가 다수의 죄를 지은 범죄자가 그걸 수사하는 검찰 위에서 조종하고 인사권 감찰권까지 행사. 참 나랏꼴이 2년만에 골로 감,1,0,0,99.99,1,1
358,정권 바뀔거고  그다음  재정비  하면서  적폐특수부  신설해서   조적폐  문제앙  족치면됨   빨갱이가 다시는  발못붙히게 . 빨갱대중이  일반묘지로  내보내고  뇌물현재단인지  별이상한집단  해체시키고   유시민은  사형선고  이러면됨  시간은  우찌되었던  흐르니까.,3,1,0,99.99,2,4
974,"조국~~공수처가 없어서 버니썽 윤규근총경을 그렇게 수사은폐하냐? 손혜원은 고발되고 한번도 경찰조사조차 안받냐? 독재정권이 공수처를 가진다고? 있는 검찰로도 이렇게 편파수사하는데 공수처가지면 무조건 불기소 확정인데 독재권력 강화할일있냐? 공정한 권력을 행사해야 공수처를 동의하지. 있는 제도로도 편파적인데 공수처 생기면 부정부패가 판을 친다. 판사가 자기지위를 이용해서 주식투자한거 공수처로 조사할거 같냐? 다 덮을꺼잖냐. 손혜원이, 김경수 이런넘들 다 덮을려고 공수처쓸려는거잖아. 공수처가 공정해? 개가 웃겠다. 국민은 문재앙 탄핵한다",10,5,0,100.0,5,15
264,영남 지역에 부산지검이 아닌 대구지검에 특수부를 남기는 방안을 먼저 제안한 것은 법무부가 아닌 대검이었다고 한다.부산지검엔 현재 외사부를 포함해 관세와 항만 관련 전문 수사 부서 등 전문화된 형사부가 있지만 대구엔 일반 형사부와 특수부만 있어 대구에 특수부를 존치하는 것이 더 낫다고 판단했다는 것이다.-----기사 읽을줄 모르고 600원에 댓글복붙이나 하는 ㅎㅌㅊ들 이거나 읽어랑,1,0,0,100.0,1,1
534,거짓으로만 살아온 쓰레기가 무슨 검찰개혁이냐 곧 깜빵에서 평생썩어자빠질놈이 정말 너무 뻔뻔하고 양심없는 쓰레기인간 국민들을 더이상 속이지말고 국민들이 더 이상 분노하게 만들지말고 차라리 자살을해서 국민들께 용서를 빌어라.,3,1,0,100.0,2,4
778,박태인기자님 [OOO]들은 사진으로 올리지말아주세요 정 올려야 할때는 모자이크 부탁드립니다 최소한 눈이라도 검은줄로 그어주세요 기사읽기가 정말 구역질 나고 역겨워 고통스럽습니다,4,2,0,100.0,2,6
865,"정말로 한심해요......청와대, 정부, 민주당은.....오직 조국만을 위해서 있는것 같아요.....왜 이렇게 급하게 처리하는지...도대체 알수가 없다......정말 한심하다...검찰개혁 대상 1호가.....검찰개혁한다고...떠들어대고 있으니.....이런 처사를 보고 국민들은 믿지 않는다....부인은 현재 검찰에서 조사받고 있고....남편은 검찰개혁한다고 하니......전세계 어느나라도 이런 것은 없다.....정말 대단하다......",7,1,0,100.0,6,8
882,똥앙일보....쓰레기 유해 가짜뉴스...지겹다 지겨워...,0,2,0,100.0,-2,2
142,"특수부는 재벌, 정치인,대형경제사건,고의공직자를 수사하는곳이라서 일반인이 저기 갈일이 없다. 근데 폐지하자고 찬성하는 사람들은 뭐냐. 똥인지 된장인지 구분도 못하고 조국이 하니까 그냥 찬성이냐. 무식한건지 무뇌한건지. 촛불들고 재미삼아 돌아다니는 인간들 나라 거들낸다",3,0,0,100.0,3,3
141,"하다하다 별걸 다 트집잡고 자빠졌네~~~~~~ 이제, 조국 사냥감이 사라져서 자한당, 조중동 총선전에 먹이찾느라 혈안이 될텐데 참 큰일이네~~~",5,4,0,100.0,1,9
917,"범죄자가 무슨 개혁을 한다고 지나가는 개가 웃는다..국민들이 어디 바보줄아나?이노무 정권은 전부 돌아이들뿐이네..너거집 개혁부터하는게 맞지싶은데요..기본 양심이라곤 찾아볼수가 없네..양심.기본,근본?도덕적으로 아웃이다",5,0,0,100.0,5,5
485,"완전 민중 인민사회주의 반민주국가 공산체제가 머다냐? 패스트트랙 공수처법안 장기집권 독재정권으로 이어지는 친종북 주사파 독재정권 물이 산으로 올라가는 사회주의정책 공수처 가 뭐냐? 간단하게 독일 나치스 정권하에 정치경찰 말하자면 비밀국가경찰 이다 민족주의, 전체주의,군국주의,반공주의를 표방하는 더블어 정권 체제를 강화하기 위함이 안닌가 싶다? 친종북주사파 좌빨독재에 밑거름이 되어줄 패스트트랙 헌법개정안 공수처설치 백성을 속이고 강행하는 현정권 더 심각한건 결국 화살은 우리 국민한테 향해 진다는 것? 표현의자유 인권이 없는 나라 된다",1,0,0,100.0,1,1
456,전국 3개 청에만 특수부를 남기는 이번 방안은 앞선 지난 1일 윤석열(59) 검찰총장이 검찰개혁 방안으로 발표한 것이다. 이를 조 장관이 수용한 것이다. 전국 3개 청에만 특수부를 남기는 이번 방안은 앞선 지난 1일 윤석열(59) 검찰총장이 검찰개혁 방안으로 발표한 것이다. 이를 조 장관이 수용한 것이다.,0,0,0,100.0,0,0
