,index,comments,like,dislike,predict,percent,truelike,wholelike
878,878,아닉연이는 일왕즉위식때 입었던 옷 보고 일제시대 친일파 느낌이 없어지질 않네.. 궁금하면 그 사진 찾아서봐라 ㅋㅋㅋ 싱크로율 200%다.. 딱 일제 시대 친일파 느낌,1,2,0,0.0,3,-1
879,879,"문재앙의 간신배 앞잽이 노릇하며 똥꼬 열심히 빨면서 최장수했다며 최악인 이낙견이라니, 차악인 황교안이 낫겠네",5,5,0,0.01,10,0
880,880,그나물 그밥 아니여.그냥 총리나 하지거리여,3,2,0,2.9,5,1
881,881,이낙연 아들도 조민이랑 같이 부산대 의전,3,3,1,97.8,6,0
882,882,"이 정권에 총리,  장관이 있었나?  재앙이와 그 똘만이들만 있었지. 저렇케  하려면 누구나 최장수 총리 하겠다. 눈치맨.",0,5,0,16.39,5,-5
883,883,여러분 좌파 만주당과 문어벙이 이렇게 나라를 말아먹고 20년동안 장기집권 한다고 합니다.지금도 나라가 고꾸라지고 있는데 한번 더가면 베네수엘라처럼 쓰래기통 뒤지고 거지나라 됩니다.생각좀 하자고 찍자고요,4,4,0,0.04,8,0
884,884,백날그래봐야민심등돌렸다이좌파정권은심판당한다,3,3,0,1.64,6,0
885,885,머가 다급해졌다는 말이지~~지지율도 민주당도 큰격차고~~이제 황교안 쿠테타 내란음모를사건나경원 사학재단 자녀입시비리등 국직국직한 사건들이 기다리고있는데급한건 자한당이지,2,3,0,0.9,5,-1
886,886,호남 빼고는 전멸할듯. 대안 정당 수준으로 몰락을 맛볼꺼다,2,2,0,7.17,4,0
887,887,이낙연이 누구야? 이런사람도 있었나? 아~ 일황에게 90도 머리 조아린 일베놈~,1,2,0,4.31,3,-1
888,888,지역 정당 으로 또 태어 나시겠구먼,0,0,1,82.58,0,0
889,889,민주당은 당대표를바꾸고 혁신해야 이번선거에 희망있다 현 지도부는 노답이다~~,0,0,0,18.25,0,0
890,890,서울 부동산 하락시키지 못하면 탄핵당할것 전국민에게 ㅜㅜ,0,0,0,3.7,0,0
891,891,경제파탄 총리를 대통령으로 국민은 생각 않는듯 합니다 집값폭등 자영업 다 문닫고  서민들 살기가 너무 힘듦 이대로는 안된다 신한당도 마찬가지다  새로운 주자가 나서야합니다 안철수 같은 돈 때문에 대통령 말기 구속은 더이상 안된다,0,0,0,6.47,0,0
892,892,이미 이낙연의 밑바닥도 조국사태때 다드러났다. 음흉하게 드러내지않고 좋은 이미지인척했지만 실상은 가장 약삭바르게 붙는 스타일이다,4,0,0,35.73,4,4
893,893,정말 웃긴게 총선때 지네들이 압승할거라고 믿는 달창들이 진짜 있다는거ㅎㅎ,1,0,1,90.95,1,1
894,894,짬뽕으로해라,0,0,0,2.25,0,0
895,895,니네들은 조국이나 계속 따르거라..,0,0,1,98.03,0,0
896,896,"한번 빨갱이는 영원한 빨갱이 ,한번 좌파는 영원한 좌파. 좌파놈들 나라 망친거 1번이면 충분하다. 좌파들 본질도 알았고",1,1,0,10.62,2,0
897,897,문재인씨한테 직언도못하는 장수총리? 장휘국같은 좌파 진보를 적나라하게 드러내는 인간들이 많은한 쉽지않을거다. 이낙연씨도 전남출신?,0,0,1,75.3,0,0
898,898,가짜뉴스 퍼트리는 놈 이네,0,1,0,3.53,1,-1
899,899,"더불당 문재인 주사파들이 이낙연 쳐내려고 작정한듯, 총선 더불당 참패가 분명한데 이낙연에게 책임묻고 쳐내고 맹목적 전라도 지역감정  선동도 하고 두가지 노림수",1,0,0,0.06,1,1
900,900,경제와 안보 외교 망가질때 조국방패막이밖에 한게 있어? 조국마피아. 아들 대학입시 먼저  까보자.  박원순이랑,1,0,1,92.81,1,1
901,901,"국무총리는 국가의 경제, 외교, 교육에 대하한 책임은 없나요 지금이 나라가 엉망인데  총리는 기록이고 뭐고 지금말이되나요석고대죄하고 해야할일이지요.총리는  꼴불견이네요",1,0,0,0.46,1,1
902,902,니들도 결국 이인영이나 그밑에들은 도움안되는걸 니들이 시인하는거지 ㅎㅎ,0,0,1,73.31,0,0
903,903,레알미터에서 지지율 올라서 높던데 왜 다급하다는 건지....,2,0,0,4.77,2,2
904,904,좀 기다려봐. 자유당에서 똥볼  차주는 인간 나온다,1,0,1,75.42,1,1
905,905,친일+친북 ㅈㄴ최악ㅋㅋㅋㅋ,1,0,0,0.42,1,1
906,906,이번 선거는 잘해도 전 선거만큼 의석 확보 안됨. 패배 책임져야 될 자리인데. 내가 이낙연이면 그 역할 절대 안함.,4,0,1,87.2,4,4
907,907,더블어좌빨홍어당 다수당 만들면 나라 망하는 지름길.ㅎㅎ,0,0,0,15.42,0,0
908,908,ㅋㅋ몇달전엔 조국이 제발 따불당에 보내달라고 개지롤떨더만..조국이 얼렁 입당시켜달라고 해라,1,0,1,54.72,1,1
909,909,이낙연도 처음에 잘하다가 점점 이상해지더라,0,2,0,35.02,2,-2
910,910,국민은  한번 속지 두번 속지 않는다.,5,1,0,2.28,6,4
911,911,"이낙연 비문결집, 이해찬 친문패거리들 싸움으로 민주당 분당, 공중분해되길 기대한다.",5,0,0,8.03,5,5
912,912,문재인 586집단은 국가파탄 민생파탄에 대한 책임을 져야 한다. 더불어민주당 총고위원은 총사퇴하고 문재인내각도 총 사퇴하라.  그리고 국가정책을 자유한국당과 상의하여 대전환하라!,4,0,0,0.02,4,4
913,913,그마이 당했으면 됐다,0,0,1,75.21,0,0
914,914,지지율 높다고 힘 내는 사람들...야당에 누가 표줄까 하고 근심걱정 없는 사람들 ...여당 지지율 하늘은 찌른다는데  왜  갑자기 이낙연씨를 소방수로 찾을까 ?지지율 조작 된건가 ...,0,0,0,0.37,0,0
915,915,지랄은 하는구나...,0,0,0,15.75,0,0
916,916,"더듬이당 내놓은 정책마다 폭망했는데 나견이가 선거를 이끌던 말던 너거들이 내놓을 정책이란게 소득주도 성장, 대기업 옥제기, 세금 퍼주기, 집값 올리기 이런 거 말고 또 있겠냐.  거기다 도덕성도 너거들이 그렇게 욕하던 한국당보다 바닥인데 이제 다시는 너거들 찍을 정상적인 국민들은 없다.",7,1,0,0.18,8,6
917,917,이해찬 제거해야 그나마 너희가 살 기회를 얻을 거야.,1,1,0,6.77,2,0
918,918,차기 대통령이니 대선준비해야지 뭔 총선이여,3,0,0,11.85,3,3
919,919,주사파들이 주사파 아닌척 하면서 또 살아 남으려고 발악한다. 전교조 주사파 민노총 관련된 국개의원들 깨끗이 걸러내야 한다.,3,1,0,5.35,4,2
920,920,리얼미터 조사에서 민주당  지지율이  자한당보다  휠씬  높은데  무슨 걱정이냐?    ㅋㅋ,2,1,0,2.35,3,1
921,921,틀낙연 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 조국 논리대로면 이낙연은 토착왜구 새끼고 죽창으로 찔러 죽여야 하는 사람인데요? 민주당 지지자들 뇌 과부하 걸려서 터지기 직전임ㅋㅋ,0,1,0,4.44,1,-1
922,922,뭘 걱정하지? 조작미터에서 지지율 40프로 넘게 폭등했는데??? 문주당 선거대책 책임자도 조작미터로 선거전략짜면 망한다는거 아는거지 ㅋㅋ,2,0,0,0.01,2,2
923,923,이낙연이가 잘해서가 아니라 선택지가 없어서 아닌가?,0,0,0,48.61,0,0
924,924,전라도 빼곤 참패할거 같은데,5,0,0,10.44,5,5
925,925,다급해진 건 자유한국당과 조중동 아닌가?,1,6,0,6.55,7,-5
926,926,이낙연 이해골아?  솔직히 니놈들 맘은 문무능  문 멍청 문개한심한  새끼 대똥 밑에서 연명하는거  젓같지?   정치짬밥 30년 된 새끼들이  니놈들은  쓸개도 개 줘버렸냐?  비굴한 새끼들아! 조오슬  떼라!,0,0,0,23.08,0,0
927,927,그 ㄴ 이 그 ㄴ.민주당의 현재 ............뭐가 달라질까  아무 기대도 없다.,0,0,1,75.88,0,0
928,928,일단 이해찬대표부터 용퇴하시지요.,0,0,1,62.69,0,0
929,929,★ 이낙연이 전라도라서 전라도 표는 모을 수 있을지 모르지만 전라도 제외한 대한민국 사람들의 표는 모을 수 없다.,5,2,0,24.8,7,3
930,930,해골은  수준이  아니다,0,0,0,16.62,0,0
931,931,전라도인물잇나전부적폐오죽하면경상도인물내세워서대통령취하셧나,1,0,0,26.31,1,1
932,932,이낙연 호남 출신이니까 .. 전라디언 떼거지로 모여들겠지 전라도당은 이미 이낙연으로 콘크리트 쳤다.,2,0,0,6.76,2,2
933,933,김현미는 제발 내다버려라!,0,0,0,15.28,0,0
934,934,시뻘건 전라도 출신에 천황 타령하는 토착왜구에 진짜 끔찍한 혼종이네.. 박지원보다는 낫다고 해야 하나 흠..,1,0,0,13.48,1,1
935,935,참 정치인은 욕심을 버려야한다. 욕심을 버리지 않으면 私利私慾에 눈이 멀어 판단이 흐려지고 깊은 수렁으로 빠져 정치꾼으로 전락하면 국민이 먼저 정치꾼들을 버린다. 말로만 國利民福을 주장하는 정치꾼은 21대 총선에서 모두 갈아 치워야 한다.참 정치인 이낙연 총리의 역할을 기대한다.,0,1,1,75.16,1,-1
936,936,간신배 총리가 선대위원장 맡는다고 뭐가 달라지나,2,1,0,15.17,3,1
937,937,"그동안 진보세력에도 대실망했지만 대안이 없고, 그렇다고 진영이 바뀌면 늘 똑같은 보수세력의 손을 들어 줄 수도 없고, 그러면 제대로 된 탄탄한 중도세력이 있다면 그쪽 손을 들어줄텐데 이 마저도.. 참 요즘 같으면 이민 가고 싶은 마음이 굴뚝같습니다...,",3,0,0,23.57,3,3
938,938,원혜영 의원이나 유은혜 부총리가 좋을듯. .,0,2,1,73.15,2,-2
939,939,리얼미터가 문재앙하고 더블적폐당 지지율이 높다고 나오는데... 왜? 사기극 인정하는거냐 ㅋㅋ,9,0,0,1.1,9,9
940,940,절라도 빼곤 전국에서 전멸할 거다...,174,5,0,14.73,179,169
941,941,●전라인민민주주의黨의 몰락. 이나베의 거품,2,0,0,0.14,2,2
942,942,이낙베   개무능,2,0,0,20.13,2,2
943,943,골신당범죄보호당낙시온다고해결되나골빈당,2,0,0,38.69,2,2
944,944,꿈에서 깨어나라 민좆당아 일장춘몽이다. 늬들은 이제 끝났어. 전라도나 잘지켜라,8,0,0,13.88,8,8
945,945,음흉한느낌. 여성두분이 있는데..라고 하신.,1,0,0,21.6,1,1
946,946,하긴 전나도 인원이 몰려오기는 하겠지~  전라도 출신은 조국 바라기 했다가 이제는 이낙연 바라기가 되겠구나 ㅋㅋㅋ,4,0,1,86.61,4,4
947,947,그간 대충했어야 국민들도 돌아설 명분이라도 있을텐데. 나쁜 것은 안한 것이 없을 정도이니~,0,0,0,8.4,0,0
948,948,누가 맡던 니들의 시절은 끝났다. 내년엔 어떤지역을 지외하곤 전멸이다. 뒤를 돌아봐라. 양심이 있다면 전원 불출마선언을 해도 용서 못받을 나라꼬라지를.,3,0,0,44.5,3,3
949,949,"뭐여, 이해찬있자너.20년집권플랜의 당대표인데 무시하네.이해찬이 이끌어야 민주당 50석얻는다.이해찬 화이팅!!!내가 이해찬을 밀어줄줄이야...",2,0,1,99.82,2,2
950,950,야이 생양아치들아 밥 숟가락 얻을 생각하지말고 출마포기하던가 아님 제대로 입법활동이나 해라,0,0,0,0.71,0,0
951,951,김현미 유은혜 ㅋㅋㅋ 아주 쌈을 싸라,0,0,0,26.32,0,0
952,952,민좃당 지지자들아?  이낙연을  문빠돌이 달창들이  대통후보로 만들어 줄까?  설령  후보가 된들  라도출신은 김대중 이후는  대통 안된다.  니들 후보는 좃국이  유촉새   좃재명  메크로 갱수 원숭이  요놈들중  한놈 알아봐라!  개돼지새끼들아!,0,1,0,0.83,1,-1
953,953,ㅎㅎㅎ 돌아와봤자 얻는게 없을텐데 이미 물건너갔어,0,0,0,5.83,0,0
954,954,더불어공산당 ㆍㅋ아무리 해봐라 ㆍ이젠 국민들도 알아차렸지 ㆍ경제 폭망 ㆍ 안보 폭망 ㆍ교육 폭망 ㆍ일자리 폭망 ㆍ정치 개판 ㆍ 소득주도 백날 해봐라 ㆍ망하는 길로만 갈테니 ㆍ 국민들은 먹고 살기 힘들면  니그들은 아웃이다 ㆍ더불어공산당 ᆢ아웃이다,1,0,0,0.24,1,1
955,955,ㅋㅋㅋ그렇게 믿고 계속 가라 빨갱ㅇ들아 슬마했다 핵대중 도요타 다이쥬~ IMF개영삼 개인비리 자살 노무현 완존 빨갱ㅇ 문좨앙 ㅋㅋㅋㅋ기자간담회서 자기만큼 사랑받는 사람 어딨냐고??? 소오름 니넨 사라져야할 빨갱ㅇ 찌꺼지 이제안 난 ???? 개돼지였음 18 니들 모두 우파 국민의 이름으로 완.죤.소.각.을 명.한.다!!!! 모두 부칸으로 꺼져 국민손에 참수되기전에,1,0,1,93.35,1,1
956,956,대한민국 말아드신 No.2에 수십명 모여든단다. 삶은 소대가리가 웃을 노릇.,0,0,1,93.75,0,0
957,957,"구체적인 후보군으론 김진표ㆍ원혜영 의원, 혹은 김현미(국토부)ㆍ유은혜(교육부) 장관 등이 꼽힌다. -> 이거 보고 한참을 웃었다.",0,0,1,98.7,0,0
958,958,조중동 이넘들은 글을 안쪽 눈깔만 뜨고 작성하냐?? 말끝마다.. 삐딱하게 쓰네...,1,1,0,7.49,2,0
959,959,민주당에서 대권주자 나오자 개누리한국당 지지자들 똥줄 타는게 밑에 보이네,0,2,0,36.49,2,-2
960,960,낙연이가오면 해골은 얻다버리게.   아무데나 버리면 오염되지?아오지에 갇다버려라,0,1,0,2.63,1,-1
961,961,인생살  가치도없는  토착 짱개    명나라 시녀,0,0,0,1.01,0,0
962,962,이젠 좌파 정권은 안 된다 !!! 한국 살려야 한다 !!! 좌파 몰락 한다 !!!,51,4,0,2.9,55,47
963,963,"민생행보 펼치려면 소득주도성장폐기, 온갖 부동산 신축 규제책 철폐 등 해야되는데. 이건 전혀 안하고서. 또 쇼와 이미지 정치라는 꼼수만 펼치려네",4,0,0,2.41,4,4
964,964,더불어 터진당 해체,2,1,1,90.87,3,1
965,965,"빨리 당대표를 해라...지금 당대표는 식물 대표다,,,존재감 전투력 정치력  제로......당장 쿠데타  내람 범 황교를 기소 수사해라...내란 범이 오히려  설치고 갑질이다...",0,0,0,14.21,0,0
966,966,좌파놈들 자화자찬 개노답. 김치국드링킹 역겹네,0,0,0,7.47,0,0
967,967,이미 끝났어요..때늦은  깨달음..조국사퇴는 문재인 민주당의 임명 실수였고 이미 다 민낯이 들어나게 되었는데 누굴 내세워서 될 일이 아닙니다,1,0,1,98.37,1,1
968,968,이낙연도 조국적국에서보니  역시 좌파찌질이였어.,1,0,1,95.77,1,1
969,969,당장 사퇴해라. 이게나라냐.공동책임,0,0,0,11.41,0,0
970,970,리더는 아니다    소싱 없어보여    눈치것 말하는   국무총리격   그까지    리던ㅡㄴ 아님   민주당  망해가는구나노망등 할배만 모이나,3,0,0,5.23,3,3
971,971,이낙연도 민주당 것들과 똑같다는 것을 조국 보고 알았다.NO,0,0,1,89.4,0,0
972,972,아니 이게 뉘신가?ㅋㅋㅋ,0,0,0,10.83,0,0
973,973,낙연이도 의혹 풀어야할거 몇가지 있는거 같은데  나베와같이 자녀의혹도 풀어야하고,3,0,0,33.66,3,3
974,974,응 전라찌릉내남,1,0,0,49.79,1,1
975,975,중앙일보 ㅋㅋ,0,0,1,74.15,0,0
976,976,기레기야 민주당 지지율이 훨씬 넘는데 다급한 건 머냐? 니가 다급한 거지,0,1,0,5.73,1,-1
977,977,다시는 이나라에 전라도 좌파 정권이 들어서면 안된다. 나라꼴 엉망된다.,0,0,0,2.59,0,0
978,978,총리오래하면 뭐하냐 총리자리있는동안 총리역활을 안하고 자리만보전하고 세금만 축내는데...  니가 한게뭔데,0,0,0,4.25,0,0
979,979,"<<속보>>공수처법==> (중국공안법 과 내용이 똑같다 ㅡ아니 오히려 그보다 더함 (중국은 기소권이 없지만 한국은 기소권마저줌)~장기집권시라리오~!! (예: 중국 판빙빙 사건) ). 집권자가 맘만 먹으면 야당 등 눈에 거슬리는자, 뒷조사해서 공안통치가 가능한 악법중의 악법임 (검찰이 없는 싱가폴, 홍콩만이 어쩔수없이 이 제도시행 - 우리나라는 검찰 만으로도 충분함 )~ 조국사건 같은 경우도 공수처로 갖고가서, 집권자 맘대로 조작할 가능성 농후~왜?.. 80%이상을 대통령,여당에서 공수처장 등을 임명하기 때문~! 버인썬등이 걱정되지?",11,0,0,0.0,11,11
980,980,아니 민주당은 지지도 회복했다는데 머가 다급한가요. 민주당은 리얼미터 안믿나보죠?,1,0,0,20.84,1,1
981,981,후보군 중 원혜영의원이 가장 좋아보이네요,1,0,1,98.78,1,1
982,982,그건 느들생각!!!너넨 아웃,1,0,0,9.55,1,1
983,983,애네들은 오로지 선거 지지율 이딴것만 관심있어. 지금 경제 민생 이런건 전혀 관심이 없는 애들 같애,2,0,0,2.33,2,2
984,984,근데 문빠들 편들어서 될까,0,0,1,88.1,0,0
985,985,참 지지리 무능하고 못난 사람들이구나. 더불어민주당에 인물이 그리 없는 가?  그 동안 청화대 눈치만 봤지 여당으로서 정책마련이나 대안도 내놓지 못했다. 자유한국당과 비교해서 잘하고 있는게 없다.,1,0,1,99.96,1,1
986,986,양정철이가 해결사 아닌가?,1,0,0,9.56,1,1
987,987,더 이상 문재앙 시즌2를 경험하긴 싫다..,3,0,0,3.83,3,3
988,988,저 새끼가 그 새끼지. 문재앙이랑 도찐개찐 주사파 수괴새끼.. 이제 안속는다,1,0,0,0.41,1,1
989,989,조국이데려다. 선대워원장 맏겨라,0,0,0,44.19,0,0
990,990,푸핫..저능아 아님  니들을 또 찍겠냐..,12,1,0,13.58,13,11
991,991,급했구나  급했어.  주군(정은이)의  직속  부하를  선대위  뽑자고  하는거  보니..밥먹고  데모질  일삼다  보니  인물이  없지?  주둥이  만  나불대는  것들  뿐이고.  어차피  않되는거  낙연이  보고  총대메라  이거지..잘못되면  튈곳(북한) 있는놈이  낫다  이거네,3,1,0,0.49,4,2
992,992,라도인이 선대위원장 매우 좋은 생걱이다 말어 붙여라,1,1,1,53.0,2,0
993,993,"몸속의 종양은 제거라도 되지만 기레기 종양일보는 제거고 안된고,  어케 해야  저런 언론같지도 안은 것들이 대명천지 활개치는 꼬라지 안 볼 수 있을까? 다급하다니? 누가 무얼 다급하다는 것이더냐? 소설쓰지 마라. 어케된것이 너들은 70년동안 한결같이 소설. 구라만 쓰냐?  누가 다급한건지 구체적으로 밝혀라. 가만보아하니 내년 총선서 자유매국당 70석밖에 안되면, 신문 폐간되게 생겼으니 너들이 다급하구나",0,3,1,89.95,3,-3
994,994,나라는 개판인데 총리역할이 지대했습니다. 별의미 없는 장수란 걸로 과대포장하는 좌파들의 수준....,663,50,0,0.96,713,613
995,995,안정감 있게 내각을..좋아하네그래서.   안보.경제.외교이 꼴이냐,295,26,0,4.88,321,269
996,996,민주당은 누가되도 경제못살리는거 다 아시면서 그쪽엔 능력이 없으세요 하긴 돈버는걸 적폐라고하는데 경제를 살린다는게 말이안되죠 일단은 먹고살기편해야 뭐라도 있습니다 그래서 민주당은 아니에요,10,0,1,64.98,10,10
997,997,빨간 민주당 새뀌들 절대  뽑을일없을거다 내주위 모두도 내가족도 내부모님도,1098,107,1,94.49,1205,991
998,998,요즘 이낙연 기사 왜이렇게 많은가?기자출신이라고 기자들이 밀어주나?하는 게 없으니 책임질 것도 없는 총리 오래해서 참 좋겠다. 장관만큼도 책임 없는게.메모타령 할때부터 토쏠리더만...,1,0,0,5.44,1,1
999,999,총리는 황교활이 최고다~ 계엄령도 내릴 수 있는 황교활이 총리를 해야한다.,0,5,1,80.25,5,-5
1000,1000,쓰레기같은 민좃당...이공산당놈들아,5,0,0,7.94,5,5
1001,1001,"이낙연도 똑같이 조로남불 조적조 조양파 좌파 민낯 똑같다고 본다. 좌파들의 모토: 무조건 우기면 된다, 밀리면 끝장이다. 메시지가 너무 팩폭이라 공격 못하면 대신에 메신저를 공격해서 물타기하라. 이 주사파 사회주의 운동권의 패악함을 이번 일을 계기로 전국민이 잘 느끼기를 바란다. 이들은 조국이 연쇄살인마라도 지킬것이다. 이들의 이념논리는 죄가 문제가 아니고 밀리는게 죄니까. 조국 건을 계기로 전 국민이 좌좀의 포괄적 실체를 알게되는 첫 계기가 될 것이다. 핵심을 교묘히 비껴나가고 주변머리에 관심 집중하게 하는 혹세무민 선동꾼들임.",45,3,1,100.0,48,42
1002,1002,하는일이 뭐 있다고? 나라를 이지경에까지 만들어놓고는 최장수 총리란 불명에다 조국이 그렇게 거짓말을 하고 사기를쳐도 눈치를보고있다가 10월3이날 광화문에서대거국민어 봉기사태가 나니까 그때서야 .! 쯧쯧  문죄인 정권 은 한낱 유시민의 노리개에 불과한 형편없는정권이다 모두들 광화문 앞에 쿯어앉아 OOO라  국민들을 전라도 와 그외지역으롲갈라놓은 댓가다 전라도는 또한 역차별을 받을꺼다 믄죄인정권은 오직 전라도의 정권일뿐이다 대한민국의 정권이아니다,21,1,0,0.13,22,20
1003,1003,"이번 정부의 특징은 본의아니게 장수하는 장관이 너무많아,,,, 외교장관부터 국토장관 까지 뭐 제대로 일은 못하는데 바꿔줄 사람은 없고,,,어쩔수 없이 장수하는 장관이 나오는 기이한 현상들... 총리 또한 일을 못해도 대안이없는 현실때문에 장수하는 코미디같은 정부",3,0,0,1.06,3,3
1004,1004,글쎄올시다.. 능력있어서 오래한 것은 아닌 듯 하오....,3,0,1,83.88,3,3
1005,1005,간첩뻘갱이2탄을 우리더러 또 경험하라는건가,358,28,0,32.79,386,330
1006,1006,토착왜구 낙베총리 편안하신가?,1925,220,1,98.11,2145,1705
1007,1007,원래  존재감 없는 장관자리를 오래간다. 사실 이낙연 총리가 너무 존재감이 없고. 말하는 거나 행동이나 무슨 늙은이처럼 느릿느릿 하는 태도 개인적으로 비호감이다,9,2,0,0.01,11,7
1008,1008,조국 실드 오지게치면서 뭔 ㅋㅋㅋㅋㅋㅋㅋ 너 본질 다 드러났다 똑같은넘들끼리 북치고장구치네,4,0,0,24.57,4,4
1009,1009,차기 대통령 이낙연 총리님~ 응원합니다~,1,11,1,84.14,12,-10
1010,1010,그래서 일본가서는 한게 뭐있는데?     이정도면 독재네  사퇴할래 사망할래?,2,0,0,5.88,2,2
1011,1011,다음 대선 민주당 후보가 사실상 당선 확정; 민주당 당내 경선이 사실상 본선이 될듯; 닭년이 파렴치한 범죄자이지만 민주당 30년 장기 집권의 틀을 만들어준 공로도 어느 정도 인정해야한다.,0,6,1,50.76,6,-6
1012,1012,그래도 대똥을 치우는건 총리님밖에 없다...................휴,0,6,0,0.41,6,-6
